NAME;LUN;LUN_REDUCED;NAMETYPE;FACE;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;
Lunar formations database V2.1;� Copyright Christian Legrand;
For personal use only;
LYOT P;SF4770S08581E;4770S08581;SF;Zone des librations;13.4725;-47.7000267304313;85.8053853445823;
LYOT R;SF4617S08734E;4617S08734;SF;Zone des librations;32.4709;-46.1719377920467;87.3402202091842;
LYOT S;SF4612S08557E;4612S08557;SF;Zone des librations;29.8423;-46.1176596385474;85.5668478053048;
LYOT T;SF4688S07883E;4688S07883;SF;Face visible;8.65343;-46.8774974083573;78.832678729746;
MACLAURIN A;SF0323S06756E;0323S06756;SF;Face visible;29.1038;-3.22722535375141;67.5593292372805;
MACLAURIN B;SF0368S07149E;0368S07149;SF;Face visible;36.0724;-3.67667853634038;71.4949805392623;
MACLAURIN C;SF0125S06940E;0125S06940;SF;Face visible;30.6032;-1.25468903688511;69.402506997094;
MACLAURIN D;SF0707S06988E;0707S06988;SF;Face visible;11.1748;-7.06880654872379;69.8799740533783;
MACLAURIN E;SF0350S06561E;0350S06561;SF;Face visible;25.0805;-3.49617136714738;65.6120755734798;
MACLAURIN G;SF0708S06698E;0708S06698;SF;Face visible;18.7624;-7.08438662241603;66.9813321897172;
MACLAURIN H;SF0158S06410E;0158S06410;SF;Face visible;41.9558;-1.58419928934802;64.1021574609265;
MACLAURIN J;SF0257S06938E;0257S06938;SF;Face visible;14.8997;-2.56615717303115;69.3842149784854;
MACLAURIN K;SF0097S06681E;0097S06681;SF;Face visible;34.6989;-0.969064267501773;66.8122366294398;
MACLAURIN L;SF0141S07148E;0141S07148;SF;Face visible;28.2758;-1.40660814882638;71.4811199979594;
MACLAURIN M;SF0488S06918E;0488S06918;SF;Face visible;42.1313;-4.87772531288206;69.1761791344561;
MACLAURIN N;SF0382S06839E;0382S06839;SF;Face visible;30.6738;-3.81688300240234;68.3915849856736;
MACLAURIN O;SF0014S06756E;0014S06756;SF;Face visible;41.4723;-0.135399834897812;67.5567419893534;
MACLAURIN P;SF0611S06945E;0611S06945;SF;Face visible;31.9285;-6.11398299902455;69.4490898308149;
MACLAURIN T;SF0186S06534E;0186S06534;SF;Face visible;33.3278;-1.85962990160102;65.3439593216361;
MACLAURIN U;SF0404S06642E;0404S06642;SF;Face visible;18.8093;-4.03756718722834;66.4203840247699;
MACLAURIN W;SF0059N06822E;0059N06822;SF;Face visible;22.1915;0.587830097365665;68.2159914311794;
MACLAURIN X;SF0009N06871E;0009N06871;SF;Face visible;18.5516;0.0914567899262579;68.7084153268714;
MACLEAR A;SF1130N01800E;1130N01800;SF;Face visible;4.11069;11.3041764727006;18.0020369672935;
MACROBIUS C;SF2084N04503E;2084N04503;SF;Face visible;10.6624;20.8426882065859;45.0324339502928;
MACROBIUS E;SF1871N04681E;1871N04681;SF;Face visible;9.86335;18.7066839833922;46.814174480352;
MACROBIUS F;SF2247N04853E;2247N04853;SF;Face visible;11.4327;22.4658015825417;48.5297246103372;
MACROBIUS K;SF2146N04023E;2146N04023;SF;Face visible;12.0134;21.4624505682218;40.2275583445019;
MACROBIUS M;SF2497N04094E;2497N04094;SF;Face visible;41.0785;24.9662267053538;40.9356486045062;
MACROBIUS N;SF2280N04084E;2280N04084;SF;Face visible;4.98152;22.8016127779008;40.8430625383692;
MACROBIUS P;SF2295N03952E;2295N03952;SF;Face visible;16.3115;22.9480268238428;39.5247701595059;
MACROBIUS Q;SF2040N04763E;2040N04763;SF;Face visible;8.23642;20.3956807206477;47.6306450415747;
MACROBIUS S;SF2327N04959E;2327N04959;SF;Face visible;27.1601;23.2691080355636;49.5931685153362;
MACROBIUS T;SF2378N04855E;2378N04855;SF;Face visible;32.1314;23.7779620408266;48.5469492895984;
MACROBIUS U;SF2494N04278E;2494N04278;SF;Face visible;6.48686;24.942453727873;42.7824073121824;
MACROBIUS V;SF2539N04327E;2539N04327;SF;Face visible;4.46829;25.3947442120143;43.2736769523988;
MACROBIUS W;SF2472N04462E;2472N04462;SF;Face visible;25.5289;24.7199494285319;44.6194353254545;
MACROBIUS X;SF2292N04217E;2292N04217;SF;Face visible;6.16237;22.9160237299788;42.1731528429635;
MACROBIUS Y;SF2358N04215E;2358N04215;SF;Face visible;5.04154;23.5823831946122;42.1508575991212;
MACROBIUS Z;SF2432N04254E;2432N04254;SF;Face visible;5.21031;24.3210650967889;42.53614465439;
MADLER A;SF0953S02979E;0953S02979;SF;Face visible;4.47851;-9.53450729854673;29.7899673679841;
MADLER D;SF1268S03117E;1268S03117;SF;Face visible;3.76454;-12.6783137591546;31.1690257201983;
MAESTLIN G;SF0198N04220W;0198N04220;SF;Face visible;3.28201;1.98206210609998;317.795670045027;
MAESTLIN H;SF0464N04357W;0464N04357;SF;Face visible;7.13306;4.64130853511161;316.426745287789;
MAESTLIN R;SF0353N04147W;0353N04147;SF;Face visible;60.4237;3.52694714150013;318.526890833937;
MAGELHAENS A;SF1273S04499E;1273S04499;SF;Face visible;29.3532;-12.731969949643;44.9944654535712;
MAGINUS A;SF4887S00442W;4887S00442;SF;Face visible;13.3614;-48.8661998898365;355.577312798959;
MAGINUS B;SF5242S00629W;5242S00629;SF;Face visible;11.6627;-52.4232221915599;353.707044197639;
MAGINUS C;SF5175S00950W;5175S00950;SF;Face visible;47.2681;-51.7507231012189;350.498579690087;
MAGINUS D;SF4792S00229W;4792S00229;SF;Face visible;38.3045;-47.9209261093372;357.705738096683;
MAGINUS E;SF4908S00172W;4908S00172;SF;Face visible;38.3706;-49.0803482011654;358.279247160088;
MAGINUS F;SF4903S00830W;4903S00830;SF;Face visible;16.8294;-49.0332583388028;351.699403723763;
MAGINUS G;SF4803S00785W;4803S00785;SF;Face visible;22.0562;-48.0257532250379;352.147527208781;
MAGINUS H;SF5248S01008W;5248S01008;SF;Face visible;14.7524;-52.4816481709556;349.919123729641;
MAGINUS J;SF5000S00287W;5000S00287;SF;Face visible;7.54834;-49.9960689397648;357.129468317398;
MAGINUS K;SF4732S00392W;4732S00392;SF;Face visible;29.7645;-47.3231255363778;356.079260855846;
MAGINUS L;SF4926S00898W;4926S00898;SF;Face visible;10.6834;-49.2608842926173;351.017091081295;
MAGINUS M;SF5040S00938W;5040S00938;SF;Face visible;9.09342;-50.3992627579953;350.615459254455;
MAGINUS N;SF4849S00908W;4849S00908;SF;Face visible;23.4334;-48.493357819891;350.919515795345;
MAGINUS O;SF5066S01265W;5066S01265;SF;Face visible;10.7755;-50.6554860445065;347.353553545006;
MAGINUS P;SF5070S01181W;5070S01181;SF;Face visible;10.4752;-50.6984733224533;348.188400090763;
MAGINUS Q;SF5085S00233W;5085S00233;SF;Face visible;9.23811;-50.8517101996758;357.672638255508;
MAGINUS R;SF4883S01055W;4883S01055;SF;Face visible;8.25884;-48.8307628639461;349.451633549844;
MAGINUS S;SF4982S00150W;4982S00150;SF;Face visible;10.28;-49.8190538603886;358.503566332305;
MAGINUS T;SF5239S00710W;5239S00710;SF;Face visible;5.77216;-52.3917166039338;352.903012576161;
MAGINUS U;SF4738S00821W;4738S00821;SF;Face visible;9.37204;-47.3834597149126;351.788132631108;
MAGINUS V;SF4941S00741W;4941S00741;SF;Face visible;9.51627;-49.4121575007052;352.588948569509;
MAGINUS W;SF4942S00794W;4942S00794;SF;Face visible;8.32385;-49.4240202656909;352.061429971395;
MAGINUS X;SF5139S00776W;5139S00776;SF;Face visible;7.66407;-51.3934105288919;352.241542011277;
MAGINUS Y;SF5196S00918W;5196S00918;SF;Face visible;6.40032;-51.9554538872705;350.816200382797;
MAGINUS Z;SF5033S00361W;5033S00361;SF;Face visible;15.8227;-50.326206692677;356.393872878598;
MAIN L;SF8144N02273E;8144N02273;SF;Face visible;14.3189;81.4376119927831;22.7313583792414;
MAIN N;SF8236N02213E;8236N02213;SF;Face visible;11.5595;82.3577444429528;22.1305604660048;
MAIRAN A;SF3864N03879W;3864N03879;SF;Face visible;15.8345;38.6359039717885;321.214958588679;
MAIRAN C;SF3864N04610W;3864N04610;SF;Face visible;6.3488;38.6380995147568;313.899932892307;
MAIRAN D;SF4100N04554W;4100N04554;SF;Face visible;10.041;40.9992366215496;314.464959399503;
MAIRAN E;SF3781N03724W;3781N03724;SF;Face visible;5.62295;37.8140081173053;322.761671988671;
MAIRAN F;SF4031N04517W;4031N04517;SF;Face visible;8.39517;40.3107426365322;314.830542413509;
MAIRAN G;SF4090N05083W;4090N05083;SF;Face visible;5.60857;40.903375708742;309.173914425984;
MAIRAN H;SF3931N04006W;3931N04006;SF;Face visible;4.53212;39.3089326022807;319.935732299086;
MAIRAN K;SF4083N04110W;4083N04110;SF;Face visible;5.99232;40.8296224864499;318.900716497206;
MAIRAN L;SF3907N04322W;3907N04322;SF;Face visible;5.97771;39.0742858745823;316.776054144954;
MAIRAN N;SF3919N04559W;3919N04559;SF;Face visible;5.90038;39.1883939642511;314.408612499605;
MAIRAN T;SF4179N04839W;4179N04839;SF;Face visible;2.97507;41.7906310953281;311.605946844465;
MAIRAN Y;SF4280N04414W;4280N04414;SF;Face visible;5.71404;42.79639134462;315.864384435797;
MALAPERT A;SF8018S00379W;8018S00379;SF;Face visible;33.3334;-80.1827134122464;356.210328204674;
MALAPERT B;SF7879S00293W;7879S00293;SF;Face visible;32.7152;-78.790714938467;357.072458199391;
MALAPERT C;SF8098S01008E;8098S01008;SF;Face visible;38.9884;-80.9816462081183;10.0832307600974;
MALAPERT E;SF8394S01983E;8394S01983;SF;Face visible;19.474;-83.9403974992776;19.8292356511625;
MALAPERT F;SF8153S01473E;8153S01473;SF;Face visible;11.4146;-81.5258698808098;14.7265242918872;
MALAPERT K;SF7870S00637E;7870S00637;SF;Face visible;39.1588;-78.7035930513098;6.372657988139;
MALLET A;SF4599S05398E;4599S05398;SF;Face visible;28.1913;-45.9891294945652;53.9821601255681;
MALLET B;SF4671S05217E;4671S05217;SF;Face visible;32.0433;-46.7062460245383;52.1735789861952;
MALLET C;SF4402S05390E;4402S05390;SF;Face visible;34.78;-44.0207096758477;53.8958542116236;
MALLET D;SF4609S05690E;4609S05690;SF;Face visible;41.2459;-46.0890745518282;56.9005682127834;
MALLET E;SF4507S05433E;4507S05433;SF;Face visible;4.48569;-45.0684026461607;54.3331263569487;
MALLET J;SF4879S05599E;4879S05599;SF;Face visible;55.8737;-48.7877378783659;55.9852231683165;
MALLET K;SF4762S05715E;4762S05715;SF;Face visible;42.6693;-47.623216583499;57.1504909343306;
MALLET L;SF4783S05548E;4783S05548;SF;Face visible;13.0289;-47.8272326874986;55.4829332882974;
MANILIUS B;SF1661N00728E;1661N00728;SF;Face visible;5.55347;16.6125756689249;7.284691141369;
MANILIUS C;SF1207N01034E;1207N01034;SF;Face visible;6.94459;12.0737190545187;10.3365420079424;
MANILIUS D;SF1324N00699E;1324N00699;SF;Face visible;4.7243;13.2353095854222;6.98594392560752;
MANILIUS E;SF1838N00635E;1838N00635;SF;Face visible;48.3685;18.376761456433;6.34881109685141;
MANILIUS G;SF1547N00976E;1547N00976;SF;Face visible;4.69678;15.4721824474439;9.76079227485335;
MANILIUS H;SF1780N00863E;1780N00863;SF;Face visible;3.08329;17.8010410046232;8.62688007711104;
MANILIUS K;SF1196N01118E;1196N01118;SF;Face visible;3.33965;11.9647410380505;11.17840743036;
MANILIUS T;SF1335N01062E;1335N01062;SF;Face visible;2.66581;13.3498157418784;10.6230118648991;
MANILIUS U;SF1374N01081E;1374N01081;SF;Face visible;2.51355;13.7396583070854;10.8093826284897;
MANILIUS W;SF1341N01290E;1341N01290;SF;Face visible;3.82665;13.4088282579957;12.9025151040724;
MANILIUS X;SF1443N01335E;1443N01335;SF;Face visible;2.045;14.4288002669869;13.3547552920502;
MANILIUS Z;SF1640N01169E;1640N01169;SF;Face visible;2.97418;16.3981429282448;11.6926400033152;
MANNERS A;SF0464N01911E;0464N01911;SF;Face visible;3.18414;4.6429184830076;19.1063219418997;
MANZINUS A;SF6851S02745E;6851S02745;SF;Face visible;19.7534;-68.510076377847;27.4501690319434;
MANZINUS B;SF6370S02112E;6370S02112;SF;Face visible;27.7061;-63.7000214235223;21.1173842662434;
MANZINUS C;SF6999S02168E;6999S02168;SF;Face visible;24.2046;-69.9902424992605;21.6843169126438;
MANZINUS D;SF6938S02421E;6938S02421;SF;Face visible;32.861;-69.3843665639817;24.2071048747376;
MANZINUS E;SF6898S02515E;6898S02515;SF;Face visible;18.1369;-68.9793754770529;25.1483157853859;
MANZINUS F;SF6408S01964E;6408S01964;SF;Face visible;17.3988;-64.0838501689801;19.638794529764;
MANZINUS G;SF6964S02577E;6964S02577;SF;Face visible;16.4084;-69.6401860040931;25.7724495780357;
MANZINUS H;SF6864S01914E;6864S01914;SF;Face visible;17.9419;-68.6382775092512;19.1377373888301;
MANZINUS J;SF6640S02341E;6640S02341;SF;Face visible;11.3775;-66.3978298336638;23.4083446944622;
MANZINUS K;SF6335S02028E;6335S02028;SF;Face visible;12.2902;-63.3511459226535;20.278365732671;
MANZINUS L;SF6444S02263E;6444S02263;SF;Face visible;17.146;-64.4359803010689;22.6303055248368;
MANZINUS M;SF6354S02270E;6354S02270;SF;Face visible;6.57049;-63.5401185407284;22.7016612938139;
MANZINUS N;SF6998S02747E;6998S02747;SF;Face visible;9.44743;-69.9831518640956;27.4745537490108;
MANZINUS O;SF6500S02506E;6500S02506;SF;Face visible;6.07661;-65.0018542600023;25.0551151531942;
MANZINUS P;SF6793S02933E;6793S02933;SF;Face visible;5.80282;-67.9281712318091;29.3316314374349;
MANZINUS R;SF6592S02985E;6592S02985;SF;Face visible;15.3436;-65.9203491715772;29.8474756889324;
MANZINUS S;SF6646S02729E;6646S02729;SF;Face visible;10.8755;-66.4649545839999;27.2911669826162;
MANZINUS T;SF6760S03279E;6760S03279;SF;Face visible;19.5326;-67.59820108273;32.7919733381689;
MANZINUS U;SF6865S03440E;6865S03440;SF;Face visible;20.7213;-68.6509997365361;34.4023641750647;
MARALDI A;SF2002N03630E;2002N03630;SF;Face visible;7.40101;20.0198995895528;36.2984747955872;
MARALDI D;SF1674N03608E;1674N03608;SF;Face visible;66.4851;16.7445998599393;36.077224425649;
MARALDI E;SF1787N03576E;1787N03576;SF;Face visible;31.8226;17.8681723277866;35.7552783945774;
MARALDI F;SF1919N03585E;1919N03585;SF;Face visible;18.3626;19.1892130484913;35.853265184689;
MARALDI N;SF1837N03688E;1837N03688;SF;Face visible;4.49971;18.3690643364891;36.8765619342156;
MARALDI R;SF2032N03319E;2032N03319;SF;Face visible;4.89243;20.3237507975993;33.1890802846638;
MARALDI W;SF1317N03609E;1317N03609;SF;Face visible;4.21566;13.1732573032799;36.0902718285617;
MARCO POLO A;SF1490N00196W;1490N00196;SF;Face visible;6.3806;14.8974698015093;358.042003484329;
MARCO POLO B;SF1718N00188W;1718N00188;SF;Face visible;6.3586;17.178755016877;358.122700564657;
MARCO POLO C;SF1403N00501W;1403N00501;SF;Face visible;6.33368;14.0270206285144;354.990071641493;
